simple_sku,product_name,sale_price,discounted_price,discounted_percentage,currency,Category lv1,Category lv2,Category lv3,picture_url,image_url_2,image_url_3,image_url_4,image_url_5,tracking_link,brand
AS100ELAA316X4ANID-5694909,Asus ROG G501JW-CN117H - RAM 8 GB - Intel Core i7 4720HQ - GTX960-2GB - 15.6 inch  FHD - Hitam,27000000,23999000,11,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-2744905-d7267cf6239937459fde7ff49f9fcadf-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-rog-g501jw-cn117h-ram-8-gb-intel-core-i7-4720hq-gtx960-2gb-156-fhd-hitam-5094472.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA31QIBANID-5727573,Asus ROG GL552VW - RAM 12GB - Intel Corei7-6700HQ - WIN10- 15.6 inch  FHD - Hitam,21000000,19999000,5,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-9589115-d7267cf6239937459fde7ff49f9fcadf-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-rog-gl552vw-ram-12gb-intel-corei7-6700hq-win10-156-fhd-hitam-5119859.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA36D9TANID-6019068,ASUS X550JX-XX031D RAM 4GB - Intel Core i7-4720HQ - GT950-2GB - 15.6 inch LED - Hitam Motif,12000000,10999000,8,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-5895335-bdbdb7d2843b207e54af30a421e224e2-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-x550jx-xx031d-ram-4gb-intel-core-i7-4720hq-gt950-2gb-156led-hitam-motif-5335985.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA38319ANID-6120876,Asus ROG G501JW-FI439T (Intel Core i7 4750HQ/NVIDIA GeForce GTX 960M/16GB RAM/512GB SSD/15.6 inch /Win10),21150000,20092500,5,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-9206145-a968340686db6919f2b82c3e67f44318-product.jpg,http://id-live-01.slatic.net/p/2/image-9206145-49378f7286b0957b1153b373edabbdae-product.jpg,http://id-live-01.slatic.net/p/2/image-9206145-3ad013563d799da5ea3521f98840367d-product.jpg,http://id-live-01.slatic.net/p/2/image-9206145-3c062a5b367047a7f1a1cce76fb05b31-product.jpg,http://id-live-01.slatic.net/p/2/image-9206145-6b972f4e2c171f28f7f463a3d1a4351a-product.jpg,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-rog-g501jw-fi439t-intel-core-i7-4750hqnvidia-geforce-gtx-960m16gb-ram512gb-ssd156win10-5416029.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA38TFYANID-6159665,Asus ROG G501JW-CN446T - RAM 8GB - Intel Core i7-4750HQ- 15.6 inch  - Hitam,21000000,19999000,5,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-4520545-d7267cf6239937459fde7ff49f9fcadf-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-rog-g501jw-cn446t-ram-8gb-intel-core-i7-4750hq-156-hitam-5450254.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA3F606ANID-6532369,Asus ROG G551VW-FI157T - 15.6 inch QFHD - Intel i7-6700HQ - 8GB RAM - nVidia GTX960M - Win 10 - Hitam,21000000,18999000,10,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-0746475-d7267cf6239937459fde7ff49f9fcadf-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-rog-g551vw-fi157t-156qfhd-intel-i7-6700hq-8gb-ram-nvidia-gtx960m-win-10-hitam-5746470.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA3HPLUANID-6676128,Asus A456UF WX023T - WIN10 - Intel Core i5-6200U - 4 GB - NVIDIA® GeForce® GT930M - HDD 1TB – Coklat,10000000,7499000,25,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-6815685-bb40c61eeaf93ec3cd9aa5ed3a64ab09-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-a456uf-wx023t-win10-intel-core-i5-6200u-4-gb-nvidia-geforce-gt930m-hdd-1tb-coklat-5865186.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA3HPM1ANID-6676135,Asus A456UF - 14 inch  - Intel Core i5-6200U - 4 GB - NVIDIA® GeForce® GT930M - DOS - Biru,9000000,7299000,19,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-3915685-b94b965a382641e7b0824ddc24fb23b0-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-a456uf-14-intel-core-i5-6200u-4-gb-nvidia-geforce-gt930m-dos-biru-5865193.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA3HPM5ANID-6676139,Asus A456UF - 14 inch  - Intel Core i5-6200U - 4 GB - NVIDIA® GeForce® GT930M - DOS - Merah,9000000,7299000,19,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-7915685-ab10ed51a3606fc6e65b9d5f6b2bc4fe-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-a456uf-14-intel-core-i5-6200u-4-gb-nvidia-geforce-gt930m-dos-merah-5865197.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA3HPMBANID-6676145,Asus A456UF WX015D - 14 inch  - Intel Core i5-6200U - 4 GB - NVIDIA® GeForce® GT930M - DOS - Coklat,9000000,7499000,17,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-3025685-bb40c61eeaf93ec3cd9aa5ed3a64ab09-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-a456uf-wx015d-14-intel-core-i5-6200u-4-gb-nvidia-geforce-gt930m-dos-coklat-5865203.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA3HPMEANID-6676148,Asus A456UF WX024T - WIN10 - Intel Core i5-6200U - 4 GB - NVIDIA® GeForce® GT930M - HDD 1TB - Biru,10000000,7499000,25,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-6025685-b94b965a382641e7b0824ddc24fb23b0-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-a456uf-wx024t-win10-intel-core-i5-6200u-4-gb-nvidia-geforce-gt930m-hdd-1tb-biru-5865206.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA3HPMFANID-6676149,Asus A456UF WX033T - WIN10 - Intel Core i5-6200U - 4 GB - NVIDIA® GeForce® GT930M - HDD 1TB – Merah,10000000,7499000,25,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-7025685-23f3405154b8ee27cc656b9a22b505ae-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-a456uf-wx033t-win10-intel-core-i5-6200u-4-gb-nvidia-geforce-gt930m-hdd-1tb-merah-5865207.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA3J6VXANID-6762434,Asus ROG GL752V-WT4146T - 17.3 inch FHD -Intel Corei7-6700HQ - RAM 4GB - GTX960-4GB - Win 10 - Hitam,23000000,16500000,28,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-7324395-d7267cf6239937459fde7ff49f9fcadf-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-rog-gl752v-wt4146t-173fhd-intel-corei7-6700hq-ram-4gb-gtx960-4gb-win-10-hitam-5934237.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA3J6W8ANID-6762454,Asus ROG G752VT-GC344T - 17.3 inch FHD - Intel Core i7-6700HQ - RAM 8GB - GTX980M-8GB - Win 10 - Abu-abu,35000000,29788000,15,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-8424395-d7267cf6239937459fde7ff49f9fcadf-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-rog-g752vt-gc344t-173fhd-intel-core-i7-6700hq-ram-8gb-gtx980m-8gb-win-10-abu-abu-5934248.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA3R6JKANID-7216373,Asus X455LJ-WX320T - 14 inch  LED - Intel Core i3-5010U - RAM 4GB - GT920M-2GB - Windows 10 - Merah,7700000,5899000,23,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-0407036-23f3405154b8ee27cc656b9a22b505ae-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-x455lj-wx320t-14-led-intel-core-i3-5010u-ram-4gb-gt920m-2gb-windows-10-merah-6307040.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA3R7L9ANID-7218178,Asus ROG GL552JX-DM356D - 15.6 inch  - Intel Core i7 - 4GB RAM - nVidia GTX950M - Hitam,14999000,12699000,15,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-7938036-dd7ef616b74b03b1e58274aea04436a8-product.jpg,http://id-live-01.slatic.net/p/2/image-7938036-ec1e968bf34b1e70309acdba307a6510-product.jpg,http://id-live-01.slatic.net/p/2/image-7938036-eb84b2bc329b08db46c1904340522955-product.jpg,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-rog-gl552jx-dm356d-156-intel-core-i7-4gb-ram-nvidia-gtx950m-hitam-6308397.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA3R7LBANID-7218180,Asus G752VY-GC346T - 17.3 inch  FHD - Intel i7-6700HQ - Ram 32GB - Gray,43990000,38950000,11,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-9938036-82c0e934d57626eb77427db0253f1232-product.jpg,http://id-live-01.slatic.net/p/2/image-9938036-4115d499cb107eb266ed0524bd15bce9-product.jpg,http://id-live-01.slatic.net/p/2/image-9938036-6a1b0b273f31cf934fd6c447691beca4-product.jpg,http://id-live-01.slatic.net/p/2/image-9938036-8e9efe41c3fdeb57d661097372b48f28-product.jpg,http://id-live-01.slatic.net/p/2/image-9938036-84f348d12d9467080ba3ace9715bc6dc-product.jpg,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-g752vy-gc346t-173-fhd-intel-i7-6700hq-ram-32gb-gray-6308399.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA3SD21ANID-7296930,Asus A455LB - 4GB - 1 Tera - Intel i5-5200U - Nvidia GT940M 2GB - 14 inch  - Hitam,9799000,7982500,19,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-7312636-451a1a5c72a35c22eb4f8ba0a501647f-product.jpg,http://id-live-01.slatic.net/p/2/image-7312636-ba7d379485aec0e68305a39c1f559af1-product.jpg,http://id-live-01.slatic.net/p/2/image-7312636-5fa149061985c1b34f4db4204ab39d59-product.jpg,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-a455lb-4gb-1-tera-intel-i5-5200u-nvidia-gt940m-2gb-14-hitam-6362137.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA3SR3EANID-7322393,ASUS X540L-JXX022D - RAM 4GB - Intel Core i3-4005U - GT920M~2GB - 15.6 inch LED - Red/Blue,6500000,5750000,12,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-0330836-7ac59a64f41adc5d9b889249c26b5849-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-x540l-jxx022d-ram-4gb-intel-core-i3-4005u-gt920m2gb-156led-redblue-6380330.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA4068OANID-7769366,Asus A555LB-X0048D - 15.6 inch  - Intel Core i5-5200U - 4GB -1TB - GT940 2GB- Hitam,12000000,9390000,22,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-2556276-6ea38d75ed307894b9afa0d958c3bc45-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-a555lb-x0048d-156-intel-core-i5-5200u-4gb-1tb-gt940-2gb-hitam-6726552.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA4069MANID-7769400,Asus X555DG-XX133D - 15.6 inch  - AMD A10-8700 - 4GB RAM- HDD 1TB - Hitam,9000000,7350000,18,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-6856276-bdbdb7d2843b207e54af30a421e224e2-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-x555dg-xx133d-156-amd-a10-8700-4gb-ram-hdd-1tb-hitam-6726586.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA4069PANID-7769403,Asus ROG GL552VX-DM018D - 15.6 inch  - Intel Core i7-6700HQ - 4GB DDR3 - 1TB HDD- VGA 4GB - Hitam,19900000,12599000,37,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-9856276-d7267cf6239937459fde7ff49f9fcadf-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-rog-gl552vx-dm018d-156-intel-core-i7-6700hq-4gb-ddr3-1tb-hdd-vga-4gb-hitam-6726589.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA4069RANID-7769405,Asus ROG GL552VW-CN461D - 15.6 inch  - Intel Core i7-6700HQ - 8GB DDR4 - 1TB HDD- VGA 4GB - Hitam,22000000,18999000,14,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-1956276-99c7debfafc8074a1dfc4539e9ac2d80-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-rog-gl552vw-cn461d-156-intel-core-i7-6700hq-8gb-ddr4-1tb-hdd-vga-4gb-hitam-6726591.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA44DS9ANID-8035377,Asus TP 301UJ-DW081D Resmi (Intel®Core i5 6200U-4Gb-1Tb-GT920M 2Gb-13.3 inch  TouchScreen-DOS) Black,9999000,9665000,3,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-3592296-00892c4502ccaf655f59c51bed59c400-product.jpg,http://id-live-01.slatic.net/p/2/image-3592296-c8636a45f3200306d5df01b8f6e4a295-product.jpg,http://id-live-01.slatic.net/p/2/image-3592296-5917af66c2165e2d7f79155bbd09f181-product.jpg,http://id-live-01.slatic.net/p/2/image-3592296-5a28db2fc5d815a11b10737550af304e-product.jpg,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-tp-301uj-dw081d-resmi-intelcore-i5-6200u-4gb-1tb-gt920m-2gb-133-touchscreen-dos-black-6922953.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA44YXYANID-8068208,Asus ROG G752VY-GC344T (Intel Core i7-6700HQ/NVIDIA GeForce GTX 980M/8GB RAM/1TB HDD/17.3 inch /Win10),30899000,29354100,5,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-4730596-8bc6cf1ec1b14b453cc60c41a9397f43-product.jpg,http://id-live-01.slatic.net/p/2/image-4730596-ae380762432530993f272b696a0f8d92-product.jpg,http://id-live-01.slatic.net/p/2/image-4730596-c14c6a369b5cdb2fe023255eb6958365-product.jpg,http://id-live-01.slatic.net/p/2/image-4730596-2a52347f32a0a4417be274576ad6eab3-product.jpg,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-rog-g752vy-gc344t-intel-core-i7-6700hqnvidia-geforce-gtx-980m8gb-ram1tb-hdd173win10-6950374.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA4BHVJANID-8436907,ASUS ROG GL552VX-DM044T - RAM 8GB - Intel Core i7-6700HQ - GTX950-2GB - 15.6 inch FHD - Windows 10 - Hitam,19000000,12999000,32,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-7484527-015d96278a3ce602b315adbd9f853d31-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-rog-gl552vx-dm044t-ram-8gb-intel-core-i7-6700hq-gtx950-2gb-156fhd-windows-10-hitam-7254847.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
AS100ELAA4EYMOANID-8658055,Asus ROG G551VW-FI157T - 15.6 inch  - Intel Core i7 6700 - RAM 8GB - Hitam,21000000,18999000,10,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-8256147-015d96278a3ce602b315adbd9f853d31-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-rog-g551vw-fi157t-156-intel-core-i7-6700-ram-8gb-hitam-7416528.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Asus
